"Order ID,Order Date,State,Category,Segment,Quantity,Sub-Category,City,Sales,Profit,Profit Margin,Order Month,Order Year"
"ORD-12212,2021-04-03 04:00:00,California,Furniture,Home Office,3,Bookcases,San Diego,1719.6,347.16,0.20188415910676905,4,2021"
"ORD-12213,2021-04-03 05:00:00,Washington,Technology,Consumer,8,Accessories,Seattle,672.92,194.64,0.28924686441181713,4,2021"
"ORD-12214,2021-04-03 06:00:00,Michigan,Technology,Home Office,8,Laptops,Ann Arbor,1076.55,-111.21,-0.10330221541033859,4,2021"
"ORD-12215,2021-04-03 07:00:00,Texas,Furniture,Home Office,6,Chairs,Dallas,868.42,-9.69,-0.011158195343267082,4,2021"
"ORD-12216,2021-04-03 08:00:00,Washington,Office Supplies,Home Office,9,Storage,Tacoma,1421.06,154.44,0.10867943647699604,4,2021"
"ORD-12217,2021-04-03 09:00:00,Washington,Technology,Corporate,1,Laptops,Tacoma,1180.2,205.23,0.17389425521098117,4,2021"
"ORD-12218,2021-04-03 10:00:00,Texas,Furniture,Corporate,8,Tables,Houston,1571.86,439.38,0.27952871120837736,4,2021"
"ORD-12219,2021-04-03 11:00:00,Washington,Furniture,Home Office,6,Tables,Tacoma,33.39,7.3,0.218628331835879,4,2021"
"ORD-12220,2021-04-03 12:00:00,Florida,Office Supplies,Corporate,1,Storage,Miami,1378.71,-0.23,-0.00016682260954080263,4,2021"
"ORD-12221,2021-04-03 13:00:00,California,Furniture,Consumer,4,Chairs,San Diego,644.94,162.49,0.25194591744968525,4,2021"
"ORD-12222,2021-04-03 14:00:00,New York,Furniture,Corporate,5,Bookcases,Rochester,456.2,151.16,0.33134590092064886,4,2021"
"ORD-12223,2021-04-03 15:00:00,California,Technology,Consumer,7,Laptops,Los Angeles,1604.47,-120.59,-0.0751587751718636,4,2021"
"ORD-12224,2021-04-03 16:00:00,Washington,Furniture,Consumer,8,Bookcases,Seattle,187.55,-29.87,-0.15926419621434285,4,2021"
"ORD-12225,2021-04-03 17:00:00,Florida,Furniture,Corporate,9,Bookcases,Tampa,464.64,16.1,0.03465048209366391,4,2021"
"ORD-12226,2021-04-03 18:00:00,Pennsylvania,Technology,Corporate,6,Laptops,Philadelphia,415.43,118.3,0.284765183063332,4,2021"
"ORD-12227,2021-04-03 19:00:00,Washington,Office Supplies,Home Office,9,Binders,Tacoma,845.45,-99.2,-0.11733396416109763,4,2021"
"ORD-12228,2021-04-03 20:00:00,Michigan,Office Supplies,Corporate,4,Paper,Grand Rapids,651.45,187.09,0.2871901143602732,4,2021"
"ORD-12229,2021-04-03 21:00:00,Florida,Technology,Corporate,8,Laptops,Miami,1443.73,499.12,0.34571561164483666,4,2021"
"ORD-12230,2021-04-03 22:00:00,Texas,Technology,Corporate,3,Accessories,Houston,1401.75,-238.72,-0.17030140895309434,4,2021"
"ORD-12231,2021-04-03 23:00:00,Florida,Office Supplies,Consumer,4,Paper,Tampa,657.69,47.61,0.07238972768325502,4,2021"
"ORD-12232,2021-04-04 00:00:00,Texas,Office Supplies,Consumer,4,Storage,Austin,879.59,-16.81,-0.019111176798281015,4,2021"
"ORD-12233,2021-04-04 01:00:00,Ohio,Office Supplies,Consumer,6,Paper,Cincinnati,423.74,7.0,0.016519563883513475,4,2021"
"ORD-12234,2021-04-04 02:00:00,New York,Office Supplies,Home Office,9,Paper,Buffalo,1344.96,65.09,0.04839549131572686,4,2021"
"ORD-12235,2021-04-04 03:00:00,Georgia,Office Supplies,Home Office,6,Binders,Augusta,798.48,165.16,0.20684300170323613,4,2021"
"ORD-12236,2021-04-04 04:00:00,Florida,Technology,Home Office,1,Laptops,Miami,274.32,34.35,0.12521872265966755,4,2021"
"ORD-12237,2021-04-04 05:00:00,Illinois,Furniture,Consumer,5,Chairs,Naperville,263.26,86.52,0.32864848438805744,4,2021"
"ORD-12238,2021-04-04 06:00:00,Michigan,Office Supplies,Corporate,9,Paper,Detroit,651.42,-11.06,-0.016978293574038256,4,2021"
"ORD-12239,2021-04-04 07:00:00,Washington,Office Supplies,Home Office,5,Paper,Tacoma,1497.18,146.46,0.09782390894882378,4,2021"
"ORD-12240,2021-04-04 08:00:00,Michigan,Furniture,Home Office,6,Tables,Detroit,60.75,15.03,0.2474074074074074,4,2021"
"ORD-12241,2021-04-04 09:00:00,California,Furniture,Consumer,3,Chairs,San Francisco,522.97,2.7,0.0051628200470390274,4,2021"
"ORD-12242,2021-04-04 10:00:00,Georgia,Furniture,Home Office,8,Bookcases,Atlanta,333.35,18.64,0.05591720413979301,4,2021"
"ORD-12243,2021-04-04 11:00:00,California,Furniture,Corporate,4,Chairs,San Diego,1913.39,338.16,0.17673344169249344,4,2021"
"ORD-12244,2021-04-04 12:00:00,Ohio,Furniture,Consumer,4,Tables,Columbus,1413.51,386.47,0.2734115782696974,4,2021"
"ORD-12245,2021-04-04 13:00:00,Georgia,Furniture,Consumer,5,Bookcases,Augusta,474.13,13.57,0.028620842384999897,4,2021"
"ORD-12246,2021-04-04 14:00:00,Georgia,Technology,Corporate,9,Laptops,Augusta,422.85,39.14,0.09256237436443183,4,2021"
"ORD-12247,2021-04-04 15:00:00,California,Furniture,Corporate,8,Chairs,Los Angeles,1717.48,577.62,0.3363183268509677,4,2021"
"ORD-12248,2021-04-04 16:00:00,Texas,Furniture,Corporate,7,Chairs,Austin,388.55,-68.63,-0.17663106421309996,4,2021"
"ORD-12249,2021-04-04 17:00:00,California,Technology,Home Office,5,Accessories,San Francisco,1994.15,92.78,0.04652608880976857,4,2021"
"ORD-12250,2021-04-04 18:00:00,Michigan,Furniture,Corporate,9,Chairs,Ann Arbor,571.78,85.65,0.14979537584385605,4,2021"
"ORD-12251,2021-04-04 19:00:00,Texas,Office Supplies,Consumer,9,Paper,Dallas,177.82,-34.74,-0.19536610055111914,4,2021"
"ORD-12252,2021-04-04 20:00:00,Michigan,Office Supplies,Corporate,2,Storage,Grand Rapids,1384.97,177.6,0.12823382455937674,4,2021"
"ORD-12253,2021-04-04 21:00:00,Ohio,Furniture,Consumer,4,Tables,Cincinnati,1223.19,-206.83,-0.1690906563984336,4,2021"
"ORD-12254,2021-04-04 22:00:00,Washington,Technology,Consumer,8,Accessories,Spokane,1999.65,543.22,0.27165754006951215,4,2021"
"ORD-12255,2021-04-04 23:00:00,Pennsylvania,Office Supplies,Home Office,1,Storage,Pittsburgh,1606.15,391.74,0.2439000093391028,4,2021"
"ORD-12256,2021-04-05 00:00:00,Texas,Technology,Corporate,5,Laptops,Houston,863.38,-157.36,-0.18226041835576456,4,2021"
"ORD-12257,2021-04-05 01:00:00,Ohio,Office Supplies,Home Office,8,Binders,Cleveland,1356.46,-234.88,-0.17315659879391945,4,2021"
"ORD-12258,2021-04-05 02:00:00,Illinois,Furniture,Corporate,2,Tables,Aurora,1637.52,351.23,0.2144889833406615,4,2021"
"ORD-12259,2021-04-05 03:00:00,Ohio,Technology,Corporate,2,Phones,Cleveland,1032.32,3.35,0.003245117792932424,4,2021"
"ORD-12260,2021-04-05 04:00:00,California,Technology,Corporate,8,Phones,San Francisco,553.01,64.3,0.11627276179454259,4,2021"
"ORD-12261,2021-04-05 05:00:00,California,Technology,Corporate,9,Laptops,San Francisco,428.11,-21.97,-0.051318586344631045,4,2021"
"ORD-12262,2021-04-05 06:00:00,Pennsylvania,Office Supplies,Corporate,7,Storage,Allentown,597.61,-62.67,-0.10486772309700307,4,2021"
"ORD-12263,2021-04-05 07:00:00,Ohio,Office Supplies,Consumer,8,Paper,Cleveland,1697.66,-63.08,-0.03715702790900416,4,2021"
"ORD-12264,2021-04-05 08:00:00,New York,Office Supplies,Consumer,5,Storage,Rochester,767.06,-49.33,-0.06431048418637395,4,2021"
"ORD-12265,2021-04-05 09:00:00,Washington,Furniture,Corporate,1,Chairs,Tacoma,580.46,27.03,0.04656651621128071,4,2021"
"ORD-12266,2021-04-05 10:00:00,California,Office Supplies,Consumer,4,Storage,San Diego,1613.72,339.97,0.210674714324666,4,2021"
"ORD-12267,2021-04-05 11:00:00,Pennsylvania,Furniture,Home Office,2,Tables,Philadelphia,73.52,7.7,0.10473340587595213,4,2021"
"ORD-12268,2021-04-05 12:00:00,Washington,Technology,Home Office,3,Accessories,Seattle,1191.98,160.97,0.1350442121512106,4,2021"
"ORD-12269,2021-04-05 13:00:00,Ohio,Technology,Home Office,3,Phones,Cincinnati,1748.53,102.36,0.05854060267767782,4,2021"
"ORD-12270,2021-04-05 14:00:00,Ohio,Furniture,Corporate,9,Chairs,Columbus,826.07,-17.68,-0.02140254457854661,4,2021"
"ORD-12271,2021-04-05 15:00:00,Georgia,Office Supplies,Corporate,4,Storage,Savannah,545.94,-66.1,-0.12107557607063045,4,2021"
"ORD-12272,2021-04-05 16:00:00,Pennsylvania,Furniture,Consumer,2,Chairs,Allentown,988.5,-4.93,-0.004987354577642893,4,2021"
"ORD-12273,2021-04-05 17:00:00,California,Technology,Consumer,3,Phones,San Diego,1437.78,238.47,0.16585986729541377,4,2021"
"ORD-12274,2021-04-05 18:00:00,New York,Technology,Consumer,3,Accessories,Rochester,1038.05,211.32,0.20357400895910602,4,2021"
"ORD-12275,2021-04-05 19:00:00,Ohio,Furniture,Home Office,7,Chairs,Columbus,25.2,1.46,0.05793650793650794,4,2021"
"ORD-12276,2021-04-05 20:00:00,New York,Office Supplies,Home Office,8,Storage,New York City,165.87,25.67,0.15475975161270875,4,2021"
"ORD-12277,2021-04-05 21:00:00,Ohio,Office Supplies,Home Office,6,Storage,Columbus,1445.44,-121.71,-0.08420273411556342,4,2021"
"ORD-12278,2021-04-05 22:00:00,California,Furniture,Home Office,4,Chairs,San Francisco,805.9,220.04,0.2730363568680978,4,2021"
"ORD-12279,2021-04-05 23:00:00,Washington,Furniture,Consumer,6,Bookcases,Seattle,1571.7,434.21,0.2762677355729465,4,2021"
"ORD-12280,2021-04-06 00:00:00,Florida,Office Supplies,Corporate,1,Binders,Orlando,1302.48,-31.02,-0.023816104661875805,4,2021"
"ORD-12281,2021-04-06 01:00:00,Washington,Technology,Corporate,8,Phones,Seattle,1167.22,118.17,0.10124055447987526,4,2021"
"ORD-12282,2021-04-06 02:00:00,Ohio,Furniture,Home Office,1,Chairs,Columbus,1803.74,241.1,0.1336667147149811,4,2021"
"ORD-12283,2021-04-06 03:00:00,Michigan,Office Supplies,Corporate,5,Paper,Detroit,52.43,3.14,0.059889376311272176,4,2021"
"ORD-12284,2021-04-06 04:00:00,Florida,Office Supplies,Corporate,2,Binders,Miami,318.52,95.92,0.3011427853823936,4,2021"
"ORD-12285,2021-04-06 05:00:00,Florida,Technology,Corporate,6,Accessories,Orlando,1252.51,259.07,0.20684066394679484,4,2021"
"ORD-12286,2021-04-06 06:00:00,New York,Technology,Home Office,9,Accessories,New York City,141.0,23.95,0.1698581560283688,4,2021"
"ORD-12287,2021-04-06 07:00:00,Pennsylvania,Technology,Consumer,5,Accessories,Allentown,1293.49,111.31,0.0860540089215997,4,2021"
"ORD-12288,2021-04-06 08:00:00,New York,Technology,Consumer,4,Laptops,New York City,1968.4,-301.82,-0.1533326559642349,4,2021"
"ORD-12289,2021-04-06 09:00:00,New York,Technology,Corporate,2,Laptops,Buffalo,1758.83,-247.46,-0.14069580346025484,4,2021"
"ORD-12290,2021-04-06 10:00:00,Michigan,Furniture,Consumer,3,Bookcases,Grand Rapids,1185.92,-42.15,-0.03554202644360496,4,2021"
"ORD-12291,2021-04-06 11:00:00,Washington,Office Supplies,Consumer,6,Storage,Tacoma,1789.01,-149.67,-0.08366079563557498,4,2021"
"ORD-12292,2021-04-06 12:00:00,Washington,Furniture,Home Office,8,Tables,Tacoma,241.37,78.18,0.32390106475535485,4,2021"
"ORD-12293,2021-04-06 13:00:00,Illinois,Furniture,Home Office,8,Bookcases,Aurora,914.84,23.23,0.02539241834637751,4,2021"
"ORD-12294,2021-04-06 14:00:00,Ohio,Furniture,Corporate,5,Chairs,Cleveland,863.07,243.5,0.2821323878712039,4,2021"
"ORD-12295,2021-04-06 15:00:00,Michigan,Furniture,Corporate,5,Chairs,Detroit,679.53,169.84,0.24993745677159215,4,2021"
"ORD-12296,2021-04-06 16:00:00,Illinois,Furniture,Corporate,3,Bookcases,Aurora,10.4,2.57,0.2471153846153846,4,2021"
"ORD-12297,2021-04-06 17:00:00,California,Technology,Home Office,7,Phones,San Diego,1783.15,-145.08,-0.08136163530830273,4,2021"
"ORD-12298,2021-04-06 18:00:00,Ohio,Technology,Consumer,6,Accessories,Cincinnati,1557.64,71.69,0.04602475539919365,4,2021"
"ORD-12299,2021-04-06 19:00:00,Ohio,Office Supplies,Home Office,1,Paper,Cleveland,1309.19,-32.9,-0.025130042239858232,4,2021"
"ORD-12300,2021-04-06 20:00:00,Georgia,Furniture,Home Office,4,Bookcases,Augusta,266.64,88.98,0.33370837083708377,4,2021"
"ORD-12301,2021-04-06 21:00:00,Georgia,Office Supplies,Consumer,6,Paper,Atlanta,762.63,215.22,0.28220762361826834,4,2021"
"ORD-12302,2021-04-06 22:00:00,Texas,Technology,Consumer,6,Phones,Houston,1849.41,-115.67,-0.06254427087557653,4,2021"
"ORD-12303,2021-04-06 23:00:00,Texas,Technology,Corporate,3,Phones,Dallas,1237.69,-34.12,-0.027567484588224837,4,2021"
"ORD-12304,2021-04-07 00:00:00,New York,Technology,Consumer,6,Phones,Rochester,1210.79,110.06,0.0908993301893805,4,2021"
"ORD-12305,2021-04-07 01:00:00,California,Furniture,Consumer,6,Bookcases,San Francisco,1827.12,-85.45,-0.046767590524979204,4,2021"
"ORD-12306,2021-04-07 02:00:00,Florida,Furniture,Consumer,9,Tables,Orlando,1124.07,284.94,0.25348955136245965,4,2021"
"ORD-12307,2021-04-07 03:00:00,Florida,Technology,Consumer,9,Laptops,Orlando,1199.27,300.51,0.25057743460605203,4,2021"
"ORD-12308,2021-04-07 04:00:00,Georgia,Office Supplies,Corporate,2,Binders,Augusta,697.97,138.47,0.19838961559952434,4,2021"
"ORD-12309,2021-04-07 05:00:00,Georgia,Office Supplies,Corporate,4,Binders,Atlanta,749.17,134.19,0.17911822416807935,4,2021"
"ORD-12310,2021-04-07 06:00:00,Georgia,Technology,Consumer,9,Laptops,Augusta,1374.36,138.83,0.10101429028784309,4,2021"
"ORD-12311,2021-04-07 07:00:00,Michigan,Office Supplies,Consumer,4,Storage,Detroit,647.67,-5.89,-0.009094137446539132,4,2021"
"ORD-12312,2021-04-07 08:00:00,Pennsylvania,Technology,Corporate,8,Phones,Allentown,1122.62,292.24,0.26031960948495486,4,2021"
"ORD-12313,2021-04-07 09:00:00,Texas,Office Supplies,Corporate,3,Storage,Dallas,565.6,154.05,0.27236562942008485,4,2021"
"ORD-12314,2021-04-07 10:00:00,Michigan,Technology,Consumer,3,Phones,Detroit,340.59,-58.84,-0.17275903579083357,4,2021"
"ORD-12315,2021-04-07 11:00:00,Washington,Office Supplies,Home Office,9,Binders,Seattle,914.26,17.59,0.01923960361385164,4,2021"
"ORD-12316,2021-04-07 12:00:00,Florida,Furniture,Corporate,8,Bookcases,Miami,442.72,-82.06,-0.18535417419588002,4,2021"
"ORD-12317,2021-04-07 13:00:00,Ohio,Technology,Corporate,1,Accessories,Cleveland,1798.0,470.56,0.2617130144605117,4,2021"
"ORD-12318,2021-04-07 14:00:00,Texas,Technology,Corporate,2,Accessories,Houston,614.19,-63.02,-0.10260668522769827,4,2021"
"ORD-12319,2021-04-07 15:00:00,Illinois,Office Supplies,Consumer,3,Storage,Aurora,1198.83,204.55,0.17062469240843156,4,2021"
"ORD-12320,2021-04-07 16:00:00,Washington,Technology,Consumer,2,Laptops,Tacoma,534.25,-1.84,-0.003444080486663547,4,2021"
"ORD-12321,2021-04-07 17:00:00,Texas,Technology,Corporate,3,Laptops,Austin,523.46,130.26,0.24884422878538948,4,2021"
"ORD-12322,2021-04-07 18:00:00,Michigan,Technology,Consumer,8,Phones,Grand Rapids,707.77,56.85,0.08032270370318041,4,2021"
"ORD-12323,2021-04-07 19:00:00,California,Furniture,Consumer,6,Chairs,Los Angeles,1832.59,-39.55,-0.02158147758091008,4,2021"
"ORD-12324,2021-04-07 20:00:00,Ohio,Furniture,Corporate,7,Chairs,Columbus,789.08,-17.26,-0.02187357428904547,4,2021"
"ORD-12325,2021-04-07 21:00:00,Texas,Office Supplies,Consumer,6,Paper,Dallas,1644.32,-33.2,-0.020190717135350787,4,2021"
"ORD-12326,2021-04-07 22:00:00,Pennsylvania,Furniture,Home Office,1,Bookcases,Allentown,402.62,94.1,0.23371913963538818,4,2021"
"ORD-12327,2021-04-07 23:00:00,Georgia,Office Supplies,Consumer,3,Binders,Savannah,105.86,20.23,0.19110145475155868,4,2021"
"ORD-12328,2021-04-08 00:00:00,Georgia,Furniture,Consumer,1,Tables,Atlanta,1565.54,-38.25,-0.024432464197657038,4,2021"
"ORD-12329,2021-04-08 01:00:00,Ohio,Office Supplies,Corporate,9,Binders,Columbus,1088.33,75.76,0.06961123923809875,4,2021"
"ORD-12330,2021-04-08 02:00:00,Michigan,Furniture,Corporate,9,Tables,Detroit,1012.41,-160.08,-0.15811775861558067,4,2021"
"ORD-12331,2021-04-08 03:00:00,Georgia,Furniture,Home Office,5,Bookcases,Atlanta,551.69,140.75,0.25512516086932874,4,2021"
"ORD-12332,2021-04-08 04:00:00,Texas,Office Supplies,Consumer,4,Paper,Austin,153.91,-8.27,-0.05373270092911442,4,2021"
"ORD-12333,2021-04-08 05:00:00,Illinois,Technology,Home Office,9,Accessories,Naperville,970.89,280.66,0.28907497244796015,4,2021"
"ORD-12334,2021-04-08 06:00:00,Florida,Technology,Home Office,9,Phones,Orlando,1735.78,222.59,0.12823629722660707,4,2021"
"ORD-12335,2021-04-08 07:00:00,Florida,Furniture,Corporate,3,Bookcases,Miami,248.84,27.95,0.11232117022986658,4,2021"
"ORD-12336,2021-04-08 08:00:00,Washington,Office Supplies,Consumer,5,Paper,Seattle,1859.05,-205.43,-0.11050267609800705,4,2021"
"ORD-12337,2021-04-08 09:00:00,New York,Technology,Corporate,3,Phones,New York City,556.71,-90.05,-0.1617538754468215,4,2021"
"ORD-12338,2021-04-08 10:00:00,California,Office Supplies,Home Office,2,Binders,San Francisco,1069.05,111.12,0.10394275291146346,4,2021"
"ORD-12339,2021-04-08 11:00:00,Ohio,Technology,Home Office,1,Laptops,Columbus,142.35,8.17,0.05739374780470671,4,2021"
"ORD-12340,2021-04-08 12:00:00,Washington,Office Supplies,Corporate,2,Storage,Tacoma,855.84,-114.83,-0.13417227519162458,4,2021"
"ORD-12341,2021-04-08 13:00:00,New York,Furniture,Corporate,8,Tables,Rochester,260.54,67.63,0.259576264681047,4,2021"
"ORD-12342,2021-04-08 14:00:00,Michigan,Office Supplies,Corporate,8,Storage,Ann Arbor,105.47,3.11,0.02948705793116526,4,2021"
"ORD-12343,2021-04-08 15:00:00,Pennsylvania,Technology,Corporate,3,Accessories,Pittsburgh,1933.45,-109.72,-0.056748299671571543,4,2021"
"ORD-12344,2021-04-08 16:00:00,Pennsylvania,Furniture,Corporate,7,Chairs,Allentown,1462.89,341.66,0.2335513948417174,4,2021"
"ORD-12345,2021-04-08 17:00:00,California,Office Supplies,Home Office,7,Storage,San Francisco,1440.92,435.42,0.30218193931654774,4,2021"
"ORD-12346,2021-04-08 18:00:00,Georgia,Technology,Corporate,2,Phones,Savannah,190.19,-6.03,-0.03170513696829486,4,2021"
"ORD-12347,2021-04-08 19:00:00,Texas,Furniture,Consumer,9,Tables,Dallas,1859.41,421.66,0.22677085742251574,4,2021"
"ORD-12348,2021-04-08 20:00:00,Washington,Office Supplies,Home Office,3,Paper,Seattle,944.24,150.03,0.15888968906210285,4,2021"
"ORD-12349,2021-04-08 21:00:00,Washington,Technology,Home Office,2,Phones,Seattle,1706.05,587.48,0.3443509861961842,4,2021"
"ORD-12350,2021-04-08 22:00:00,Ohio,Office Supplies,Consumer,3,Binders,Cincinnati,35.08,-3.08,-0.0877993158494869,4,2021"
"ORD-12351,2021-04-08 23:00:00,Ohio,Office Supplies,Consumer,2,Storage,Cincinnati,603.43,198.15,0.32837280214772224,4,2021"
"ORD-12352,2021-04-09 00:00:00,Pennsylvania,Furniture,Home Office,8,Chairs,Pittsburgh,1992.13,-52.99,-0.026599669700270563,4,2021"
"ORD-12353,2021-04-09 01:00:00,Pennsylvania,Furniture,Corporate,5,Tables,Philadelphia,861.4,22.89,0.02657302066403529,4,2021"
"ORD-12354,2021-04-09 02:00:00,Illinois,Technology,Home Office,3,Phones,Naperville,1778.1,-4.7,-0.00264327090714808,4,2021"
"ORD-12355,2021-04-09 03:00:00,Illinois,Furniture,Home Office,5,Chairs,Naperville,662.72,-34.69,-0.05234488169966199,4,2021"
"ORD-12356,2021-04-09 04:00:00,Georgia,Technology,Consumer,8,Phones,Atlanta,1055.4,191.31,0.1812677657760091,4,2021"
"ORD-12357,2021-04-09 05:00:00,Illinois,Office Supplies,Home Office,7,Storage,Aurora,1709.9,212.08,0.12403064506696299,4,2021"
"ORD-12358,2021-04-09 06:00:00,Texas,Office Supplies,Corporate,6,Binders,Austin,1215.58,-38.74,-0.03186956020994094,4,2021"
"ORD-12359,2021-04-09 07:00:00,Texas,Technology,Consumer,1,Accessories,Austin,1453.13,-184.96,-0.12728386310928821,4,2021"
"ORD-12360,2021-04-09 08:00:00,Washington,Office Supplies,Home Office,1,Storage,Seattle,465.38,-11.84,-0.025441574627186384,4,2021"
"ORD-12361,2021-04-09 09:00:00,Florida,Furniture,Home Office,1,Chairs,Miami,320.22,3.1,0.00968084441946162,4,2021"
"ORD-12362,2021-04-09 10:00:00,Texas,Office Supplies,Corporate,8,Storage,Dallas,468.31,4.38,0.00935277914202131,4,2021"
"ORD-12363,2021-04-09 11:00:00,New York,Furniture,Home Office,8,Chairs,Buffalo,991.17,-3.48,-0.0035110021489754535,4,2021"
"ORD-12364,2021-04-09 12:00:00,Pennsylvania,Technology,Home Office,7,Laptops,Allentown,1603.92,-277.8,-0.17320065838695198,4,2021"
"ORD-12365,2021-04-09 13:00:00,Ohio,Technology,Home Office,6,Laptops,Cleveland,714.45,39.45,0.055217300020995175,4,2021"
"ORD-12366,2021-04-09 14:00:00,Illinois,Office Supplies,Home Office,4,Storage,Naperville,1133.98,294.74,0.2599164006419866,4,2021"
"ORD-12367,2021-04-09 15:00:00,Washington,Office Supplies,Corporate,1,Paper,Tacoma,1611.58,-162.44,-0.10079549262214721,4,2021"
"ORD-12368,2021-04-09 16:00:00,California,Furniture,Home Office,9,Chairs,Los Angeles,485.17,-58.17,-0.11989611888616361,4,2021"
"ORD-12369,2021-04-09 17:00:00,Ohio,Furniture,Home Office,1,Bookcases,Cincinnati,1767.12,105.18,0.05952057585223415,4,2021"
"ORD-12370,2021-04-09 18:00:00,New York,Office Supplies,Home Office,4,Binders,New York City,1906.63,7.31,0.003833989814489439,4,2021"
"ORD-12371,2021-04-09 19:00:00,Illinois,Office Supplies,Consumer,3,Storage,Naperville,87.55,9.52,0.1087378640776699,4,2021"
"ORD-12372,2021-04-09 20:00:00,New York,Technology,Corporate,7,Accessories,Rochester,127.63,40.96,0.32092768157956597,4,2021"
"ORD-12373,2021-04-09 21:00:00,Pennsylvania,Technology,Consumer,5,Accessories,Allentown,191.01,41.73,0.2184702371603581,4,2021"
"ORD-12374,2021-04-09 22:00:00,Pennsylvania,Technology,Consumer,5,Accessories,Pittsburgh,1555.77,276.74,0.17787976371828743,4,2021"
"ORD-12375,2021-04-09 23:00:00,Georgia,Office Supplies,Corporate,4,Paper,Savannah,386.78,11.13,0.028776048399607016,4,2021"
"ORD-12376,2021-04-10 00:00:00,Washington,Office Supplies,Consumer,1,Paper,Seattle,1454.14,-61.0,-0.04194919333764287,4,2021"
"ORD-12377,2021-04-10 01:00:00,Ohio,Office Supplies,Consumer,5,Paper,Cincinnati,888.14,86.28,0.09714684621793862,4,2021"
"ORD-12378,2021-04-10 02:00:00,Michigan,Technology,Consumer,4,Accessories,Detroit,1674.15,480.47,0.28699339963563597,4,2021"
"ORD-12379,2021-04-10 03:00:00,Michigan,Office Supplies,Corporate,8,Paper,Detroit,1619.03,456.9,0.2822060122418979,4,2021"
"ORD-12380,2021-04-10 04:00:00,Ohio,Furniture,Home Office,2,Bookcases,Cincinnati,1919.73,86.45,0.04503237434430884,4,2021"
"ORD-12381,2021-04-10 05:00:00,California,Office Supplies,Corporate,8,Paper,San Francisco,509.57,-32.91,-0.06458386482720725,4,2021"
"ORD-12382,2021-04-10 06:00:00,Washington,Office Supplies,Corporate,1,Storage,Spokane,466.19,-35.46,-0.07606340762350115,4,2021"
"ORD-12383,2021-04-10 07:00:00,New York,Office Supplies,Corporate,4,Paper,New York City,72.7,-13.18,-0.181292984869326,4,2021"
"ORD-12384,2021-04-10 08:00:00,California,Office Supplies,Consumer,3,Paper,San Francisco,826.73,217.81,0.2634596543006786,4,2021"
"ORD-12385,2021-04-10 09:00:00,Florida,Office Supplies,Home Office,5,Paper,Orlando,923.54,-50.18,-0.05433440890486606,4,2021"
"ORD-12386,2021-04-10 10:00:00,Ohio,Furniture,Corporate,5,Bookcases,Cincinnati,1929.38,-4.92,-0.0025500419823984905,4,2021"
"ORD-12387,2021-04-10 11:00:00,New York,Furniture,Corporate,5,Bookcases,Buffalo,1663.26,407.61,0.24506691677789402,4,2021"
"ORD-12388,2021-04-10 12:00:00,Michigan,Office Supplies,Home Office,4,Paper,Grand Rapids,341.92,-45.81,-0.1339787084698175,4,2021"
"ORD-12389,2021-04-10 13:00:00,Texas,Technology,Home Office,8,Accessories,Houston,1598.99,85.83,0.05367763400646658,4,2021"
"ORD-12390,2021-04-10 14:00:00,Georgia,Office Supplies,Home Office,3,Binders,Savannah,364.82,-48.42,-0.13272298667836194,4,2021"
"ORD-12391,2021-04-10 15:00:00,Michigan,Office Supplies,Consumer,4,Paper,Detroit,164.75,7.09,0.04303490136570561,4,2021"
"ORD-12392,2021-04-10 16:00:00,Washington,Office Supplies,Home Office,1,Paper,Tacoma,1675.79,-291.71,-0.1740731237207526,4,2021"
"ORD-12393,2021-04-10 17:00:00,Pennsylvania,Technology,Consumer,7,Phones,Allentown,1952.16,165.33,0.08469080403245637,4,2021"
"ORD-12394,2021-04-10 18:00:00,Texas,Technology,Corporate,1,Accessories,Austin,185.36,44.05,0.23764566249460506,4,2021"
"ORD-12395,2021-04-10 19:00:00,Georgia,Technology,Consumer,2,Accessories,Savannah,1629.71,280.25,0.17196311000116585,4,2021"
"ORD-12396,2021-04-10 20:00:00,Georgia,Furniture,Home Office,7,Bookcases,Savannah,1719.83,137.66,0.08004279492740561,4,2021"
"ORD-12397,2021-04-10 21:00:00,Florida,Technology,Consumer,1,Laptops,Tampa,246.32,63.01,0.25580545631698604,4,2021"
"ORD-12398,2021-04-10 22:00:00,Florida,Furniture,Home Office,3,Tables,Miami,573.67,-42.86,-0.0747119424059128,4,2021"
"ORD-12399,2021-04-10 23:00:00,Illinois,Furniture,Consumer,6,Tables,Chicago,1469.98,377.69,0.2569354685097756,4,2021"
"ORD-12400,2021-04-11 00:00:00,Michigan,Technology,Corporate,6,Laptops,Detroit,1617.38,-77.63,-0.04799737847630117,4,2021"
"ORD-12401,2021-04-11 01:00:00,Michigan,Technology,Consumer,6,Laptops,Ann Arbor,714.41,-0.45,-0.0006298903990705618,4,2021"
"ORD-12402,2021-04-11 02:00:00,Michigan,Technology,Corporate,2,Accessories,Detroit,328.26,-42.46,-0.12934868701638946,4,2021"
"ORD-12403,2021-04-11 03:00:00,Illinois,Furniture,Home Office,2,Chairs,Aurora,1300.21,-187.28,-0.14403827074088033,4,2021"
"ORD-12404,2021-04-11 04:00:00,California,Office Supplies,Corporate,6,Storage,San Francisco,1406.92,439.89,0.31266170073636024,4,2021"
